user_id,tweet_id,tweet_text,class
user0808,b903258ca7be,"Estuve a punto de darme un atracón y esto me detuvo, si estás como yo, espero que te sirva
#thinspo #thinspiration #ana #mia",anorexia
user0809,9395fc83dbea,"Correr hasta que se acabe el mundo 
 @pitufollow
 Referencia camiseta 0247939
 Referencia malla 0248033
 
#Sprinter #Deportivamente #TePicaElDeporte #Running  #Deporte #Salud #Zapatillas",control
user0810,c3525fd8dd3a,"todoo super bienmucha voluntad por ellas y fuerzasss!!
Obioo que tendre resultados en un messs!! Castigo ..
 por siempre♡",anorexia
user0811,e0705b87e045,"Quisiera ser tan perfecta como ella 

#anaymialifestyle  #anaymiaforeverfriends #anaymiaarequeen #anaymiaporsiempre #anaymiatips #thinsp0 #collarbones #thighgaps #skinny #diet… https://www.instagram.com/p/Bu-pmOqgpWd/?utm_source=ig_twitter_share&igshid=vs8kmo5nrj0y …",anorexia
user0812,1c1d8e743ebf,"Hoy he pasado hambre hasta la hora de cenar, pero con una infusión y un par de cigarrillos he podido aguantar",anorexia
user0813,23dce631b397,"#thinspo   
10000% hermosa,  pediré un cuerpo así para la sgt navidad.  ;D ” QUIERO EDAS PIERNAAAAS",anorexia
user0814,f9f8d1b64aa8,@alainpin2 Te paso mis fotos de antes y después de vomitar para que veas la diferencia.,anorexia
user0815,4a5e996e2d51,"Último fin de semana de vacaciones y yo ya tengo todo a punto para dar el pistoletazo de salida a la nueva temporada 
•¿Cuantos de vosotros vais a preparar la #Pastela de #pollo?
.
.
.
#receta #recetas #lasrecetasdemj #cocinoelmundoconmj … https://ift.tt/2LjNmrm",control
user0816,420a615f7f4f,"Guarda silencio, déjate llevar, y bésame con tu corazón  #model motivation #gym #robbie #verano",control
user0817,96ffa476bf8d,Que asco que me doy!! #Asco  #QuieroSerFlaca,anorexia
user0818,7f502e8fd882,"Filetes de ternera en salsa con patatas súper crujientes. 
No podrás creerte lo buenos que están hasta que los pruebes. 
Busca la receta en mi #blog #gastroamantes  http://gastroamantes.com/filetes-de-ternera-en-salsa-con-patatas-crujientes/ …
#lovefoof #gastronomia  #HealthyFood",control
user0819,6803cb861a36,Ya sabía igual pero gracias calculadora de peso ideal #ana #mia #anorexia #bulimia  #proana #promia #ed #tca,anorexia
user0820,bdb9eacf80f2,"empecé gorda el año y voy a acabarlo igual 
  #bulimia #bulimianervosa #bulimic #bulimicgirl #anorexia #anorexic #anorexiaeetclub #proana #promia #TCA #ED",anorexia
user0821,73bed9165520,"No caigas!
Tienes todo 1 mes para conseguir tu objetivo. Animo
 
Solo si quieren verse super hermosas para comenzar diciembre",anorexia
user0822,73fd6bb50419,"Fin de semana tomando sol, aprovechando este rico calor de la ciudad  #sun #weekend",control
user0823,6b790fda8f1e,"¡NUEVO POST!

Dime, ¿tu familia sabotea tus intentos de comer sano? 

Si es así, echa un vistazo a este nuevo artículo.

#comidasalusable   https://www.evamuerdelamanzana.com/comer-sano/",control
user0824,7490a40c5298,"Fortalecer tus piernas te ayuda a  fortalecer el torso y mejorar la estabilidad

 girl #strong #legday #mtyfit en Monterrey, Nuevo Leon, Mexico https://www.instagram.com/p/BvP_6NKhV7t/?utm_source=ig_twitter_share&igshid=12sbnxqqhmzwb …",control
user0825,59ae91f74ad7,"Tentate, proba nuestras piezas y volvete adicto, este sábado le ponemos comida a tu previa vos solo disfruta hace tu pedido en @EbisushiA #sushi #sushi #sushiargentina #sushitime #sushiroll #sushiman #sushimania #sushitime #comidasana #comida #comidasaludable",control
user0826,a5dbf6b619ee,"Tan triste, tan sola, con miedo de todo.   #Anorexia #Bulimia",anorexia
user0827,0fcb4391de3e,La gente juzga porque cuando se miran al espejo no ven lo mismo que nosotros #proana #promia,anorexia
user0828,b839fd0fae1e,Rico aroma a galletas,control
user0829,c016e9275cb5,Mañana lunes de ayuno,anorexia
user0830,4ed08b28f0db,"Deberían especificar que la deducción es por ""ir al nutriólogo"", yo ya me estaba emocionando y me disponía a hacer lo propio",anorexia
user0831,69eff23748d2,"Prefiero estar en mi pieza haciendo ejercicio y la tarea, antes que bajar y que me obliguen a comer  #MasAnorexiaMenosGordas",anorexia
user0832,ab879e0c6057,"Peso Muerto Sumo
Peso Muerto
Peso Muerto con #TrapBar
Y Sentadilla para finalizar el entrenamiento de hoy.
#Entrenamiento #Fuerza #Salud  #SobrePeso #Obesidad #Embarazo #PostParto… https://www.instagram.com/p/BvNOupkhheT/?utm_source=ig_twitter_share&igshid=1aae4rzs52jr4 …",control
user0833,8bfc945f3dce,"Cuáles son tus metas? 
#gymmotivation #gymtime  #FitnessGoals #Motivacion #Motivation #Gimnasia #love #fit #gymnastics",control
user0834,a11ed48b6b05,Eres tu Tu salvación No todo db ser odio&tristeza Solo se vive 1vez y no quiero perderme d mi propia vida,anorexia
user0835,1d8542b69cbf,"Recetas sanas: Cupcakes de coco sin gluten, azúcar ni lactosa

https://bit.ly/2pJVER5 

#comidasaludable  #recetas #cupcakes #healthyfood #healthyrecipes",control
user0836,4f9eaf2ace64,"La #Tecnología portátil se incorpora con mayor fuerza a la #industria del  , al punto que algunos la consideran un elemento que diferencia el éxito del fracaso.
https://www.wellnessdestiny.org/tecnologia-portatil-fitness/ …
#Gym #Gimnasio @Wellness #Bienestar #Spa #Apps #Aplicaciones",control
user0837,2a232c7fac35,La anorexia nerviosa (Infografía) http://psicopedia.org/2149/la-anorexia-nerviosa-infografia/ … #psicologia #anorexia,control
user0838,7a5633b1e03a,"a este paso voy a morir por gorda 
  #bulimia #bulimianervosa #bulimic #bulimicgirl #anorexia #anorexiaeetclub #anorexiarecovery #anorexic #tca #eatingdisorder #gordadescarada #proana #promia",anorexia
user0839,88035ce766e1,"Aún estás a tiempo de cumplir tus propósitos e ir al #gym, únicamente trabajando una hora diaria verás los resultados.
En Performa tienen las mejores instalaciones y entrenadores transformarte. 
Más info: 722 342 1334
#MiQuiosco #ProveedoresMiQuiosco #Toluca",control
user0840,31406db19343,¡NO COMER ES MI PLACER!,anorexia
user0841,1a63c04dde58,Cuando ves como estabas en el pasado y te das cuenta q aumentaste en ves de bajar #sad #skinny #thinspo #body,anorexia
user0842,0b5c6bde9091,Feo? Feo es comer y engordar   #PrincesasDeCristal,anorexia
user0843,b6641d75e4d7,"Puedes ser la mujer más delgada del mundo pero si tienes poca o nula confianza en ti te verás igual de miserable. Por favor, quiéranse para que los demás noten esa autoestima y puedan ver lo increíbles que son. Si necesitan alguien con quien hablar pueden mandarme dm.",control
user0844,fde3a0e7f58f,"Qué me decís de la pedazo de recetaza que os traemos hoy? Muchísimas gracias a healthyfit por dejarnosla en la web 
 #nutricion ing #comida  #receta #saludable #calamares #foodporn #recetassanas #healthy #FelizFinde",control
user0845,77b93ec9cccf,"Mi estomago ruge, por no haber comido nada. Pero aunque siga quejándose ¡No comeré! >:c
 #Comida",anorexia
user0846,42c72b0985f5,Cada vez me alegro mas de que  esten conmigo. Hoy para comer unas 300kcal poco a poco. Ahora quemare 800kcal con los ejercicios,anorexia
user0847,de5d58dbf90e,"Cambios.
Que no te digan que no eres capaz.",control
user0848,9c5a4a4e484a,Un día casual de entrenamiento  #darkroomapp #ejercicio  #gym #salud #fit #deporte #n #entrenamiento #vidasana #motivacion #workout #saludable #nutricion #gimnasio #motivation… https://www.instagram.com/p/BvIoTLhAV1b/?utm_source=ig_twitter_share&igshid=2kbchv4q8xp1 …,control
user0849,8551acc1c497,"¡Buenos días, príncipes!
¿Habéis pensado empezar a hacer ejercicio pero tampoco mucho? Esto es lo mínimo que te servirá de algo 
http://bit.ly/2VTsUDi 
 #esquire #gaymadrid #saunagay #felizjueves",control
user0850,c6ff8afc9dbd,"Muchos más sanos los donuts, donde va a parar",control
user0851,9f25ab127a76,"Vamos bien, sin comer y a agua, a ver si me dura cuando llegue a mí casa... #ana #mia  #anorexia #bulimia #proana #promia",anorexia
user0852,9163f0ddbb61,¡Y que arranquen los juegos del hambre! (también conocidos como la dieta culpas post festividades)  #apuralechuga #detox,anorexia
user0853,bbe01ccb54b2,#bajardepeso  Receta de pastel de carne con patatas,control
user0854,03207d160faa,"Aunque tus pretensiones no sean la musculación, sino simplemente mantenerte en un estado saludable, tienes que empezar a hacer ejercicio de una forma planificada y con expectativas reales.

#Deporte  #Nutriciondeportiva",control
user0855,367f6a22f9a3,"Empuje Vertical Unilateral con #Landmine más Banda Elástica 3x8
#Entrenamiento #Fuerza #Salud  #SobrePeso #Obesidad #Embarazo #PostParto #AdultosMayores #EntrenadorPersonal en San… https://www.instagram.com/p/BvUwl8pBvJt/?utm_source=ig_twitter_share&igshid=ibscii28b1wp …",control
user0856,401e4f2028dc,"Después que mi mama me dijo que estaba envuelta en una capa de grasa no quiero ni salir al mundo, Cómo me verán ellos?",anorexia
user0857,58f2bafb5c80,"Wok de solomillo de cerdo , nuggles de arroz y verduras con soja #wok #comidaoriental #nuddles #solomillo #comidasana #comida #food #foodporn #foodphotography  #buenacena https://www.instagram.com/p/Bt1lOnuFAxx/?utm_source=ig_twitter_share&igshid=1p1mad7ppr9o5 …",control
user0858,14f8efdaa4bd,"Ya estoy cansada de escuchar esas voces de Ana y Mia, ellas nunca me dejaran en paz  #anamia #skinnyplease",anorexia
user0859,9d7703421f73,"fue una semana de mierda, pero no me siento tan mal. ESTA VEZ NO VOY A CAER #PROANA #SKINNY",anorexia
user0860,3397ab7d10cb,Estoy pesando menos que nunca #sohappy  ahre,anorexia
user0861,8e9ea1df1fbc,"¿Cuáles son los beneficios de la dieta mediterránea? https://goo.gl/ZbRXch    https://goo.gl/yGpKXn   
#FelizMiércoles",control
user0862,0e4c1a1c73d5,Otro día más para entrenar duro y conseguir el físico de los culturistas. Allá voy.,control
user0863,e2f6b51d9f62,"Mastico, escupo, no trago ...  http://ow.ly/yRLhj  #anorexia #bulimia  #dietas",anorexia
user0864,aff126f05b37,Necesito cinco chicas DECIDIDAS a bajar de peso así hago un grupo en wpp para ayudarlas con algo,anorexia
user0865,cce7f9e1e6f2,Tengo 24 horas sin algo en el estómago,anorexia
user0866,b310f893896f,"Siento que no me merezco un novio hasta que no llegue a mi meta, puede ser una distracción",anorexia
user0867,aabad919d9cf,"Después de tanto esfuerzo, tanto con ANA Y MIA, tantas arcadas, tantos atracones, Sigo escuchando la misma palabra de siempre  #sue",anorexia
user0868,cd6d2d396c09,Quiero ser así de hermosa #Ana #Mia,anorexia
user0869,cb6a9c77b7f5,"( me lo comi todo , pero aquella voz me decia : ""maldita , que hiciste ? "" )",anorexia
user0870,6c9f2a6ab778,Momento en el que quieres mandar a la mierda todo y ves que nada de lo que haces sirve pero te pesas y te das cuenta de que has bajado 3 kg... 3 FUCKING kilos.  #ana #mia #proana #promia #TCA  #anorexia #bulimia,anorexia
user0871,4af3ed4b24f7,Se que odias con dolor que tu cuerpo sea así.,anorexia
user0872,e40646ff179a,Gracias a todos por el soporte. Cada día nos hacemos mas fuertes!  #stoned #coldprince   #proana #promia #anorexia #bulimia,anorexia
user0873,1451543cdef8,"Una forma eficaz 100% de clasificar un alimento en saludable o no saludable, se lo da entre otras cosas, su nivel de procesamiento, que en la mayoría de ocasiones se ignora o se pasa por alto. Este tipo de alimentos, es al que llamamos",control
user0874,5b586059deb3,"¿cuánto cuesta tener un buen cuerpo?
 #bulimicgirl #anorexic #bulimic #bulimia",anorexia
user0875,f5e4b27f0205,Q hartura tanto aguacate y avena mira q dan murga eh! Tanto hashtag con  #healthlife etc. Qué se coman un sobao( que lo harán pero eso no da likes)  como todo hijo de vecino y se dejen de mierda,control
user0876,f57e4b624789,Mi metabolismo es una mierda. En un dia puedo engordar hasta 2 kilos y perder mi esfuerzo de una semana! #anorexia  #depression,anorexia
user0877,7e46def88f9d,Que los huesos definan tu perfección,anorexia
user0878,b00cbda3ac4e,"ODIO MI VIDA, ODIO MI CUERPO,  15 días de ayuno para solo bajar 3 kilos, solo quiero mandar todo a la mierda.
#RexyBill",anorexia
user0879,7358387982b3,"Sí ya se que no sirvo para vomitar, porque MIERDA SIGO TOMANDOLO CON OPCIÓN, SOY UNA COJUDA.",anorexia
user0880,83c50ca4e8b2,"Te imaginas despertarte un día y tener autoestima, una linda cara y 20 kilos menos, porque yo me lo vivo imaginando #ana #mia  #anorexia #bulimia #proana #promia",anorexia
user0881,ac3b1c374138,cuando siento que he fracasado por haver comido solo me tomo 20 laxantes de jalon y se me pasa,anorexia
user0882,44876892fcec,"Sólo sopa, gelatina, agua, té de sen y vitaminas  #ForeverGorda",anorexia
user0883,3a1173e4c1c4,"Todos pertenecemos a grupos. Es inevitable y está bien que sea así. 
Pero el arraigo que algunos experimentan hacia cierta clase de grupos (como lo que ocurre en el ) no me parece algo bueno.",control
user0884,c08ffc9155f4,"Hamburguesa sin pan ni carne molida 
•Tapa de portobello
•Cama de espinacas 
•Rebanadas de tomate 
•Capsut (sin azúcar) 
•Carne de atún para hamburguesa casera
•Mostazs dijon 
 #healthy",control
user0885,0e96ad103332,"Sólo quiero llegar a mi casa a comer csm, no puedo más con esta hambre. Pero el hambre es belleza entrando a tu cuerpo",anorexia
user0886,4f54f240ced5,#Thinspo de tarde de miércoles.  #Skinny #Thinspiration,anorexia
user0887,4dbef9b7e37b,#MiMejorAmigaSiempre esta presente antes de querer comer y después. #fat  #anafat #likeacow #gorda #40kg #veryfat,anorexia
user0888,1b8d1abfb873,"Y ya vemos por donde van los tiros: Te enseño continuamente aberraciones contra el paladar (y tu insulina) y luego te digo lo buenísimo que es este tratamiento de belleza. OJO,  no tengo nada contra ninguna de las dos cosas, pero es que este caso... ¡En fin!",control
user0889,43c3228767bc,"It’s Your Lucky Day .
Nosotros estaremos, para poder ofrecerte lo más 
Quedan 14 días para
 #FIBO2019 donde se verán las principales novedades de la la feria más grande del mundo para , #bienestar y #salud
Sera del 4 al 7 de abril de 2019 en Alemania (Colonia)",control
user0890,054897b633fe,Tengo mi pulserita de #Ana Esta algo grande pero me hace sentir bien  Ana es la Roja y Mia es la lilita,anorexia
user0891,683bca294b08,Quiero ser anorexica chingado,anorexia
user0892,116dbd3b7b7d,6 tips para no tirar la toalla con el ejercicio - Fabi Maravilla https://wp.me/p5LYMP-167  via @mamimaravilla #ejercicio  #adelgazar,control
user0893,0d3860287cc5,"Con esta receta de #cuscús, nos sumamos a la campaña de sensibilización contra el cáncer de mama.
Recuerda que la mejor lucha es un diagnóstico precoz.
http://aligerando.com/recipes/cuscus-con-remolacha-y-calabacin/ …
#Remolacha #Calabacín #Saludable #Healthy   #Food #Recipe #Realfooding #SinLactosa",control
user0894,e6e538b8dea4,"Comenzamos la mañana Bailando

#conamigos #conamigosesmejor #vamosportodo #vidaactiva #vidafit #sumatealdesafio #contagiafelicidad #mejorversión #pesoideal  #FitMotivacion… https://www.instagram.com/p/BvEv4gBgKQz/?utm_source=ig_twitter_share&igshid=1coki5u0q7npc …",control
user0895,262f5e2432bb,Menudo pre-entreno guapo me he pillado,control
user0896,ee1cabf8d91e,Ahora que lo pienso .. si haces medio-ayuno podes perder hasta 6 o 7 kilos por mes O más dependiendo si haces ejercicio #nomasgorda,anorexia
user0897,a5661f52ab1e,"me odio, me odio, me odio, mil veces me odio.",anorexia
user0898,4b7a89cfa8d5,"CLIMA PERFECTO + COMPAÑIA PERFECTA =  @BICUNI #TacosGuapos #Querétaro #Mixología #CentroSur #Bicuni
.
.
.
#TacoWorkshop #TacoRevolution #Queretaro #Mixología  #foodiemx #gastronomiamx",control
user0899,ed3932295d9d,Amigas hoy les traigo un nuevo descubrimiento  que consiste en tomar un té antes antes de dormir y neta amarán el efecto laxante je,anorexia
user0900,b026bc2d3160,"Empanada rellena de carne. 
Típica argentina. 
#tentempie  #realfooder #somosloquecomemos #ricoysano #noesdieta #hungry #yummy #instadelicious #delicious #foodtruck #instaeat #gourmet #instafood #tasty #foodie #foodblog #onthetable #foodpics #empanada",control
user0901,71fb12a221ca,"Avena, un ingrediente saludable por definición

http://ow.ly/9EV130nd387 

#cocinafacil #comersano #healthyfood #foodporn #food #foodie #foodgasm #cdmx #mexico #elhornodelucas #lovecooking  #instafood #recetasrapidas #recipe #recipes #recetas #comidamexicana #mexicanfood",control
user0902,a5b21cebb380,"Maldita gorda deja de comer. 

#analimia
#gordabulimica",anorexia
user0903,161ff252ce0e,"Hoy mi marido se ha currado una barbacoa
#lowcarbdiet #alimentacionsaludable #barbaque #dieta #adelgazar  #carnaca https://www.instagram.com/p/BoJjcRXH20e/?utm_source=ig_twitter_share&igshid=16ws5ns1dlwnh …",control
user0904,773bf791f6a8,Un desayuno completo a base de vitaminas es la mejor forma de empezar el día y salir a entrenar. En nuestro blog podrás encontrar consejos nutricionales para todo tipo de deportistashttps://www.justpodium.com/nutricion-deportiva-dietas-consejos … #nutricion #deporte #salud #alimentación  #dieta #suplemento,control
user0905,9.00015E+11,✞La resignacion es el suicidio cotidiano✞#anorexia  #bulimia,anorexia
user0906,9d7a82c8d81c,"cuando uno junta un tupper de quinoa española con verduras del congelador con restos de la comida y la cena de ayer  verduras con cosas 

#menjarsaludable  #eatrealfood #veggie #vegan",control
user0907,d0a28cc11489,"no sé si soy humana o una foca 
  #bulimia #bulimic #bulimicgirl #bulimianervosa #anorexia #anorexic #anorexiaeetclub #tca #ED #proana #promia",anorexia
user0908,e950670d1e85,Si ley mordaza pero no leyes para cerrar webs que inducen a la #anorexia? #proana #promia  http://ow.ly/I2RZ0,control
user0909,cc812b44713f,"Séptimo día de ayuno iniciado, no puedo cree que he llegado hasta aquí que  emoción.
#RexyBill",anorexia
user0910,ac59659dff92,"Calabaza, berenjena, cebolla, chirivía y pollo guisados en la olla rápida.
Con agua de más y así hago caldo se pollo y verduras para otro día.
  er ing #planificacion https://ift.tt/2IxR2G6",control
user0911,ce6b6d5cd5b1,Los Suplementos de Creatina https://buff.ly/2FaxvdA  #MarianyMata,control
user0912,2d32c6343df8,Eso   gracias por enviar a los #deportistas  al inframundo así se les baja un poco los humos,control
user0913,f5c734ff276c,"¡Ahora si, a desayunar! #running #runner  https://www.instagram.com/p/BvHUZfelVWV/?utm_source=ig_twitter_share&igshid=af3v8yksjz4m …",control
user0914,e542c0288b03,Yo también quiero mostrar mi cuerpo  pero la señora de las #quesadillas cada vez hace más sabrosa la #Salsa,control
user0915,0418fbead4af,"Estamos en Certificación de POWER!

#POWER #RadicalFitness #BeRadical",control
user0916,b5983e183995,"""Tengo miedo de ser yo, de ser un yo sin el trastorno"" - Testimonio #anorexia http://ow.ly/yMge9  #bulimia  #dietas #belleza",anorexia
user0917,d4606b14e73f,Ayer en todo el día lo único que comí fue una sopa con fideos y hoy fideos con queso #princess  #absurdah ahre,anorexia
user0918,cd8dfb27424a,"La buena nutrición es la madre de todas las medicinas

#comerlimpio #healthy #comerconciente   #perdergrasa #perderpeso #comidasana #nutricionista #medicos #medicina… https://www.instagram.com/p/Btj-GEsBgcR/?utm_source=ig_twitter_share&igshid=1owi4jyp3qrz4 …",control
user0919,1b9fa919fcaf,Un músculo fuerte es tu seguro de vida frente dolores de todo tipo. Si quieres cambiar tu cuerpo empieza por cambiar tu mente! #ponteenforma #estilodevida er  #lifestyle #salamanca,control
user0920,34a8d102b907,Nadie entiende la sensación de logro cada vez que la aguja en la balanza baja más y más.  #Anorexia #Bulimia,anorexia
user0921,3.46E+16,"No soy rara, mi realidad es diferente",anorexia
user0922,2a3d62815d5b,"Para bajar de peso es vital la culpa y la conciencia. Si haces ejercicio al momento de querer comer porquerías te dará pena tirar a la basura todo lo sufrido 

#finde #quierosalchi #yano #Entérate  #querer",control
user0923,117736adcb46,"Las personas que padecen cualquier tipo de trastorno relacionado con el físico y/o la comida se suelen sentir oprimidas no solo por la sociedad, sino por sus propios pensamientos.  #ayudatca #anorexia #bulimia  #princesasanaymia #tca",anorexia
user0924,23d974a3378b,"Y para cenar :) https://recetasfaciles.com/recetas/ensalada-de-espinacas-champinon-bacon-y-queso …
  ensaladitaaaaa",control
user0925,6b3c4a29f699,Felicidad es darte cuenta de todo el tiempo que llevas sin acordarte de esta enfermedad #anorexia #bulimia  http://ow.ly/UM71r,anorexia
user0926,3f2f62b64a46,"Quienes entrenan siempre tienen su bolso listo para ir al #Gym en cualquier momento, sin olvidar su #Chocolate 0% azúcar que es perfecto para personas . ¡Tu mejor compañero! #Zisnella #Light #Cacao #Calidad #Venezuela",control
user0927,6b3fa6b0a978,Esta canción la compuse para la persona que amo y siempre estaré contigo mi niña... Con MUCHO RESPETO ...,control
user0928,507f6fe112ac,"Si estás en ese momento en el que #perderpeso es tu objetivo, existen 5 normas que no debes saltarte en la primera comida del día  http://ow.ly/yEnc30nlrtJ   

#desayuno #breakfast  er #comidasana",control
user0929,e83bc0c5d75f,"""@Thinspomy: Mamá, ¿por qué no hiciste así? #thinspo #thinspiration  https://twitter.com/Thinspomy/status/614079389878353921/photo/1pic.twitter.com/MwoUvvodCV """,anorexia
user0930,68446b1c3d71,Solo quiero ser bonita,anorexia
user0931,b5c70726b56b,Ya tengo hambre así que me tomaré otro café,anorexia
user0932,83cd482ac8b5,ya son 4 días que no e echo ejercicio y me siento gorda :(  mi madre ya empieza a sospechar,anorexia
user0933,c7d902e25548,"Super desayuno
Batido caramelo @foodspring_es 
Manzana
Frutos secos
Desde aqui https://www.foodspring.es/invite?ref=WU9KY1c3cmpMYTQ9 …  tenéis 15 EUROS de descuento inmediato en vuestra compra
#foodspring  #healthyfood #foodie #foodporn #shapeshake  #lifestyle #blogger",control
user0934,facb563ec612,"- “Parece que ya viene el frío... ¿Unas manitas?”.
- “Eso es ?”.
- “Dice mi #abuela que, como te pongas tonto, no las catas”.
- “Es Real Food. Y #bio Y #ecológica. Y lo que diga ella”.

#FoodPorn #OldSchool #NoGames #MyKitchenMyRules #Nutrición",control
user0935,addeaf9abff7,"Se entrenó. Día de Piernas
Peso Muerto Sumo 3x8 con 115kg
Peso Muerto con #TrapBar 3x8 con 110kg
Sentadilla a una pierna 3x8
Sentadilla Skater 3x8
#Entrenamiento #Fuerza #Salud … https://www.instagram.com/p/BvXgQa8BFWT/?utm_source=ig_twitter_share&igshid=184noz8xhgg6t …",control
user0936,89580e070452,"Empezamos  el día  bien...
Todo esto solo tiene 114 #kcals 
y a la tarde tomo un té y listo.
#dieta #diet",anorexia
user0937,178edf2534d5,": y t das cuenta q ya entraste a est #infierno cuando t reprochas, lloras y se vuelve todo un martirio llevar un bocado a la boca",anorexia
user0938,8d8b65712c13,Estoy echa una vaca :v #me #GordaSuperGorda,anorexia
user0939,92bdb1ddd871,"hoy ayunaré porque se que la comida es para la gente desnutrida y yo estoy gorda. 
#thinspo #thinspiration #proana  #anorexia #anorexic",anorexia
user0940,d4b4534c0df9,Ya no me importa cuanto diga la #balanza me importa si me veo lo suficientemente linda como para gustarme yo misma. #anorexia #or#no,anorexia
user0941,4200e1a18448,"¿No saben de pastillas adelgazantes o algo así? Porque al parecer hasta el aire me engorda
#thinspo #fat #ana  #skinny",anorexia
user0942,78afaadff845,"Lograr una #tonificación óptima no es una tarea sencilla, pero es posible lograrlo si realizas el #entrenamiento adecuado. Por ello, compartimos una rutina para #hombros, #brazos y #espalda que prepararon expertos de #SmartFit. #ejercicio 

http://ahf.mx/publicacion/tonifica-tu-cuerpo-con-esta-rutina-integral/50 …",control
user0943,73c206b08e72,"Batido de verduras crudas: zanahoria, cebolla, pimiento rojo y aguacate + sal, aceite de oliva virgen  extra y vinagre de Jerez   er ing https://ift.tt/2uh5ewJ",control
user0944,7696a3fbf79f,"Sabemos lo que te cuesta en estas fechas no pasarte de rosca con la comida... por eso te preparamos un menú con un poco de todo para que puedas disfrutar sin preocuparte: verduras de temporada, pescadito y marisco fresco y buenas piezas de carne  #menu #menudeldia",control
user0945,248b96ec11be,". ""No trates de ser original, solo trata de ser bueno"" #calisthenics  #gym #mexico #fit #motivación #entrenamiento #abs #gimnasio #love #crossfit #gymnastics #music #strong #fuerza… https://www.instagram.com/p/BvJpREHjS2N/?utm_source=ig_twitter_share&igshid=7uq51m8gdga4 …",control
user0946,0582b56020c3,"El bacalao sí que es un #superalimento y en nuestro #blog te apuntamos algunos datos y curiosidades sobre este #pescado , genuino #rey  del #mar 
.
.
.
#cadiz #pescado #bacalao #recetas #cocina  #foodie #gastronomia  #comidasana

http://www.molineroava.com/blog/2019/01/13/ese-superalimento-llamado-bacalao/ …",control
user0947,c49f391c3db0,"La espirulina se usa como un complemento alimenticio. Dentro de una dieta equilibrada y con ejercicio físico bajas de peso rapidamente.
¡¡Comprar ahora!!
    
https://www.kichink.com/stores/lefit 
Venta de mayoreo y menudeo. 
#loveyourbody #lefitgel  #gymmotivation #gym",control
user0948,05289de94367,"Sin ejercicio??
 
Yo llevo en esto cerca de un mes,intentando adelgazar con dietas extremas desde los 11 y tengo 14,este mes cumplo los 15...",anorexia
user0949,d33ebb0f4071,"Y alguien ah comido como maldita gorda..odio las vacaciones no estoy sola y no puedo vomitar...me obligan a comer ""bien""",anorexia
user0950,b96b4f96120d,"El ultimo twitt antes de irme a dormir~
Me encanta la noche,ya que no como nada, ni siento hambre.Porque no es asi todo el dia :'/",anorexia
user0951,33257a8a5bbd,"40 horas ayuno 
Vuelvo a las andadas..
Medio curarme me supuso engordar mas de 6 kg
#proana #promia
 #ayuno",anorexia
user0952,27416899d386,Exígete más! Tus clases de #TRX en la sucursal de #ElDorado  #YoEntrenoEnPowerClub  #Gym  https://ift.tt/2Wp9RkJ,control
user0953,4f00a38e6d49,Cuando moda y anorexia se ven unidas en un simple escaparate... http://ow.ly/xMuLp  #anorexia #delgadez #bulimia,control
user0954,88514ef6ef0b,"Estos son los alimentos que son un completo desperdicio de dinero, tiempo, esfuerzo y practicamente todo: https://youtu.be/BDAJKR1c2sY 
—",control
user0955,10b267ff6d3a,Y si mando todo al carajo y una vez en la vida hago lo q d ♡  deseo y si en vez de esconderme salgo a perderme y observar el mundo,anorexia
user0956,93321fccd8c3,"Décimo día de ayuno completo,
#RexyBill",anorexia
user0957,5.44154E+11,"Hay demasiadas personas en mi casa #MeCagan no me dejan ir a vomitar y necesito vomitar, mi bulimia me lo pideeee",anorexia
user0958,0e1a826f71b0,"Ayer a la noche dejamos descongelando una ración que teníamos congelada del #chickenPilBil que hice hace un par de semanas, he hecho un poco de arroz (y así ya tenemos para alguna que otra cena de esta semana) y una ensalada sencilla y listo.
.
#Dinner",control
user0959,23ddbfa17813,"Siempre hay opciones adecuadas cuando se sale a comer, solo has de querer buscarlas. 
#lowcarbdiet #alimentacionsaludable   #adelgazar https://www.instagram.com/p/BqeoA3hFR43/?utm_source=ig_twitter_share&igshid=1y0fnnwy8bv3z …",control
user0960,7dbdb020a615,"Para cenar huevos rotos en cama de coliflor con refrito de ajos y pimentón de la Vera.
Chupate esa Arguiñano 
#lowcarbdiet #alimentacionsaludable #realfooding … https://www.instagram.com/p/BurjLyCn2DG/?utm_source=ig_twitter_share&igshid=wx19t74j8tcf …",control
user0961,ba4f9cbcd440,"Heeeellouuuusss! Mi desayuno de miércoles 
Tortitas de maíz con orégano + un huevo a la plancha + York y lo super vaso de agua con limón  no podía estar mas bueno!!!
#recetasJJFIT
Que tengais un super feliZZZZ día 
#JJFIT #realfooder  #nutrijuanafit",control
user0962,6394acd9df46,"En mi casa en invierno, no falta un plato de cuchara ya sea en versión legumbre, guiso o sopa. 
La receta que acabo de publicar en el blog es uno de esos platos ricos ricos.
  http://piruletasdejamon.es/2019/02/11/verdinas-con-pulpo/ …
#verdinasconpulpo #recetaspiruletas #recetasollarapida #recetasamc",control
user0963,e7c58cf283db,"Cuídate, por dentro y por fuera. Si tú estás bien, los demás estarán bien.
•
 #comidasaludable #equilibrioemocional #emociones #pensamientos 
•
Somos #cuerpoymente y hay que… https://www.instagram.com/p/Bk-Zr5bD_XT/?utm_source=ig_twitter_share&igshid=1521q3sf4yrz0 …",control
